GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36047043300,36047043300,"Census Tract 433, Kings County, New York",27102,8854
1400000US36047043400,36047043400,"Census Tract 434, Kings County, New York",37625,7061
1400000US36047043500,36047043500,"Census Tract 435, Kings County, New York",34232,8949
1400000US36047043600,36047043600,"Census Tract 436, Kings County, New York",40000,10494
1400000US36047043700,36047043700,"Census Tract 437, Kings County, New York",39438,7601
1400000US36047043800,36047043800,"Census Tract 438, Kings County, New York",48009,18852
1400000US36047043900,36047043900,"Census Tract 439, Kings County, New York",35913,7861
1400000US36047044000,36047044000,"Census Tract 440, Kings County, New York",51944,15118
1400000US36047044100,36047044100,"Census Tract 441, Kings County, New York",35845,6111
1400000US36047044200,36047044200,"Census Tract 442, Kings County, New York",52390,11272
1400000US36047044300,36047044300,"Census Tract 443, Kings County, New York",47721,10069
1400000US36047044400,36047044400,"Census Tract 444, Kings County, New York",44050,10842
1400000US36047044500,36047044500,"Census Tract 445, Kings County, New York",40281,4096
1400000US36047044600,36047044600,"Census Tract 446, Kings County, New York",48125,15001
1400000US36047044700,36047044700,"Census Tract 447, Kings County, New York",52730,10851
1400000US36047044800,36047044800,"Census Tract 448, Kings County, New York",55163,9934
1400000US36047044900,36047044900,"Census Tract 449, Kings County, New York",37806,16941
1400000US36047045000,36047045000,"Census Tract 450, Kings County, New York",41728,77932
1400000US36047045200,36047045200,"Census Tract 452, Kings County, New York",57341,7735
1400000US36047045300,36047045300,"Census Tract 453, Kings County, New York",52994,4816
1400000US36047045400,36047045400,"Census Tract 454, Kings County, New York",58611,26371
1400000US36047045600,36047045600,"Census Tract 456, Kings County, New York",30282,10544
1400000US36047045800,36047045800,"Census Tract 458, Kings County, New York",53487,23037
1400000US36047046000,36047046000,"Census Tract 460, Kings County, New York",47927,11718
1400000US36047046201,36047046201,"Census Tract 462.01, Kings County, New York",29318,11874
1400000US36047046202,36047046202,"Census Tract 462.02, Kings County, New York",48011,12291
1400000US36047046400,36047046400,"Census Tract 464, Kings County, New York",50577,11644
1400000US36047046800,36047046800,"Census Tract 468, Kings County, New York",45500,28822
1400000US36047047000,36047047000,"Census Tract 470, Kings County, New York",54226,2868
1400000US36047047200,36047047200,"Census Tract 472, Kings County, New York",52246,6076
1400000US36047047400,36047047400,"Census Tract 474, Kings County, New York",52273,15673
1400000US36047047600,36047047600,"Census Tract 476, Kings County, New York",41417,9809
1400000US36047047700,36047047700,"Census Tract 477, Kings County, New York",73300,8954
1400000US36047047800,36047047800,"Census Tract 478, Kings County, New York",29884,7192
1400000US36047048000,36047048000,"Census Tract 480, Kings County, New York",42426,15500
1400000US36047048100,36047048100,"Census Tract 481, Kings County, New York",69083,15315
1400000US36047048200,36047048200,"Census Tract 482, Kings County, New York",29192,3404
1400000US36047048400,36047048400,"Census Tract 484, Kings County, New York",40125,7889
1400000US36047048500,36047048500,"Census Tract 485, Kings County, New York",62014,11144
1400000US36047048600,36047048600,"Census Tract 486, Kings County, New York",30417,8363
1400000US36047048800,36047048800,"Census Tract 488, Kings County, New York",37885,11135
1400000US36047048900,36047048900,"Census Tract 489, Kings County, New York",18941,5227
1400000US36047049000,36047049000,"Census Tract 490, Kings County, New York",36217,10149
1400000US36047049100,36047049100,"Census Tract 491, Kings County, New York",33099,2815
1400000US36047049200,36047049200,"Census Tract 492, Kings County, New York",53750,27258
1400000US36047049300,36047049300,"Census Tract 493, Kings County, New York",27111,9237
1400000US36047049400,36047049400,"Census Tract 494, Kings County, New York",45642,10359
1400000US36047049500,36047049500,"Census Tract 495, Kings County, New York",63421,31250
1400000US36047049600,36047049600,"Census Tract 496, Kings County, New York",52315,14115
1400000US36047049700,36047049700,"Census Tract 497, Kings County, New York",69522,14439
1400000US36047049800,36047049800,"Census Tract 498, Kings County, New York",49219,9635
1400000US36047049900,36047049900,"Census Tract 499, Kings County, New York",66848,12745
1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",57500,13027
1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",62500,8514
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",84500,17130
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",67356,11120
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",81953,8431
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",20010,2268
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",34255,2925
1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",28800,11444
1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",34063,10699
1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",47860,14292
1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",46481,9166
1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",30735,2867
1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",38328,5711
1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",44274,6190
1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",22961,10500
1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",43780,4221
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",61849,7840
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",41669,3583
1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",83857,30158
1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",31709,4161
1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",39812,6673
1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",80982,20146
1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",59118,11143
1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",74241,11421
1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",53346,13600
1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",35353,14528
1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",16013,1468
1400000US36047052600,36047052600,"Census Tract 526, Kings County, New York",54981,7178
1400000US36047052700,36047052700,"Census Tract 527, Kings County, New York",25913,7727
1400000US36047052800,36047052800,"Census Tract 528, Kings County, New York",80357,29362
1400000US36047052900,36047052900,"Census Tract 529, Kings County, New York",24100,8840
1400000US36047053000,36047053000,"Census Tract 530, Kings County, New York",54316,6367
1400000US36047053100,36047053100,"Census Tract 531, Kings County, New York",29940,8337
1400000US36047053200,36047053200,"Census Tract 532, Kings County, New York",54677,18380
1400000US36047053300,36047053300,"Census Tract 533, Kings County, New York",16927,4856
1400000US36047053400,36047053400,"Census Tract 534, Kings County, New York",22909,9062
1400000US36047053500,36047053500,"Census Tract 535, Kings County, New York",20349,7362
1400000US36047053700,36047053700,"Census Tract 537, Kings County, New York",19951,8363
1400000US36047053800,36047053800,"Census Tract 538, Kings County, New York",32231,8088
1400000US36047053900,36047053900,"Census Tract 539, Kings County, New York",23184,3872
1400000US36047054200,36047054200,"Census Tract 542, Kings County, New York",42596,13650
1400000US36047054300,36047054300,"Census Tract 543, Kings County, New York",67000,13994
1400000US36047054400,36047054400,"Census Tract 544, Kings County, New York",61000,14181
1400000US36047054500,36047054500,"Census Tract 545, Kings County, New York",16324,3549
1400000US36047054600,36047054600,"Census Tract 546, Kings County, New York",29271,5157
1400000US36047054700,36047054700,"Census Tract 547, Kings County, New York",35482,6873
1400000US36047054800,36047054800,"Census Tract 548, Kings County, New York",49519,39755
1400000US36047054900,36047054900,"Census Tract 549, Kings County, New York",67500,15403
1400000US36047055000,36047055000,"Census Tract 550, Kings County, New York",36351,7354
1400000US36047055100,36047055100,"Census Tract 551, Kings County, New York",57796,10481
1400000US36047055200,36047055200,"Census Tract 552, Kings County, New York",45038,13788
1400000US36047055300,36047055300,"Census Tract 553, Kings County, New York",53153,15771
1400000US36047055400,36047055400,"Census Tract 554, Kings County, New York",42734,10552
1400000US36047055500,36047055500,"Census Tract 555, Kings County, New York",87841,23988
1400000US36047055600,36047055600,"Census Tract 556, Kings County, New York",49612,7169
1400000US36047055700,36047055700,"Census Tract 557, Kings County, New York",56105,24880
1400000US36047055800,36047055800,"Census Tract 558, Kings County, New York",51719,15667
1400000US36047056000,36047056000,"Census Tract 560, Kings County, New York",38875,9347
1400000US36047056100,36047056100,"Census Tract 561, Kings County, New York",61603,13516
1400000US36047056200,36047056200,"Census Tract 562, Kings County, New York",73125,13568
1400000US36047056300,36047056300,"Census Tract 563, Kings County, New York",52177,15129
1400000US36047056400,36047056400,"Census Tract 564, Kings County, New York",67375,8825
1400000US36047056500,36047056500,"Census Tract 565, Kings County, New York",63482,11619
1400000US36047056600,36047056600,"Census Tract 566, Kings County, New York",57358,16392
1400000US36047056800,36047056800,"Census Tract 568, Kings County, New York",83036,26640
1400000US36047056900,36047056900,"Census Tract 569, Kings County, New York",70795,16081
1400000US36047057000,36047057000,"Census Tract 570, Kings County, New York",55556,6517
1400000US36047057100,36047057100,"Census Tract 571, Kings County, New York",71508,16499
1400000US36047057200,36047057200,"Census Tract 572, Kings County, New York",13935,2607
1400000US36047057300,36047057300,"Census Tract 573, Kings County, New York",59816,15469
1400000US36047057400,36047057400,"Census Tract 574, Kings County, New York",86793,5810
1400000US36047057500,36047057500,"Census Tract 575, Kings County, New York",57969,10018
1400000US36047057600,36047057600,"Census Tract 576, Kings County, New York",58750,9688
1400000US36047057800,36047057800,"Census Tract 578, Kings County, New York",60625,17248
1400000US36047057900,36047057900,"Census Tract 579, Kings County, New York",62794,34217
1400000US36047058000,36047058000,"Census Tract 580, Kings County, New York",39028,6539
1400000US36047058200,36047058200,"Census Tract 582, Kings County, New York",34375,7185
1400000US36047058400,36047058400,"Census Tract 584, Kings County, New York",52635,11683
1400000US36047058600,36047058600,"Census Tract 586, Kings County, New York",47039,9070
1400000US36047058800,36047058800,"Census Tract 588, Kings County, New York",50824,12586
1400000US36047058900,36047058900,"Census Tract 589, Kings County, New York",82731,17241
1400000US36047059000,36047059000,"Census Tract 590, Kings County, New York",61094,21654
1400000US36047059100,36047059100,"Census Tract 591, Kings County, New York",60478,8585
1400000US36047059200,36047059200,"Census Tract 592, Kings County, New York",55536,21294
1400000US36047059300,36047059300,"Census Tract 593, Kings County, New York",58484,9966
1400000US36047059401,36047059401,"Census Tract 594.01, Kings County, New York",60776,9405
1400000US36047059402,36047059402,"Census Tract 594.02, Kings County, New York",75636,8427
1400000US36047059600,36047059600,"Census Tract 596, Kings County, New York",52500,13896
1400000US36047059800,36047059800,"Census Tract 598, Kings County, New York",62192,5891
1400000US36047060000,36047060000,"Census Tract 600, Kings County, New York",51389,14867
1400000US36047060600,36047060600,"Census Tract 606, Kings County, New York",31875,5355
1400000US36047060800,36047060800,"Census Tract 608, Kings County, New York",52975,9646
1400000US36047061002,36047061002,"Census Tract 610.02, Kings County, New York",66000,16923
1400000US36047061003,36047061003,"Census Tract 610.03, Kings County, New York",36667,13786
1400000US36047061004,36047061004,"Census Tract 610.04, Kings County, New York",25097,5009
1400000US36047061200,36047061200,"Census Tract 612, Kings County, New York",60982,14353
1400000US36047061600,36047061600,"Census Tract 616, Kings County, New York",81806,30119
1400000US36047062000,36047062000,"Census Tract 620, Kings County, New York",100096,18168
1400000US36047062200,36047062200,"Census Tract 622, Kings County, New York",44612,15358
1400000US36047062600,36047062600,"Census Tract 626, Kings County, New York",38636,9029
1400000US36047062800,36047062800,"Census Tract 628, Kings County, New York",60263,14064
1400000US36047063200,36047063200,"Census Tract 632, Kings County, New York",47361,17708
1400000US36047063600,36047063600,"Census Tract 636, Kings County, New York",89167,23118
1400000US36047063800,36047063800,"Census Tract 638, Kings County, New York",59421,14258
1400000US36047064000,36047064000,"Census Tract 640, Kings County, New York",93553,12936
1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",60577,7778
1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",84500,20908
1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",87386,12671
1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",58438,13173
1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",64688,11864
1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",107639,28441
1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",91417,11316
1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",92841,11454
1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",78472,22184
1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",78556,11454
1400000US36047066200,36047066200,"Census Tract 662, Kings County, New York",79000,21955
1400000US36047066600,36047066600,"Census Tract 666, Kings County, New York",-,**
1400000US36047067000,36047067000,"Census Tract 670, Kings County, New York",61097,18258
1400000US36047067200,36047067200,"Census Tract 672, Kings County, New York",60313,18177
1400000US36047067400,36047067400,"Census Tract 674, Kings County, New York",60854,29910
1400000US36047067600,36047067600,"Census Tract 676, Kings County, New York",69635,16313
1400000US36047067800,36047067800,"Census Tract 678, Kings County, New York",80352,7938
1400000US36047068000,36047068000,"Census Tract 680, Kings County, New York",67022,23545
1400000US36047068200,36047068200,"Census Tract 682, Kings County, New York",76290,24810
1400000US36047068600,36047068600,"Census Tract 686, Kings County, New York",62599,7784
1400000US36047068800,36047068800,"Census Tract 688, Kings County, New York",67462,19485
1400000US36047069000,36047069000,"Census Tract 690, Kings County, New York",76432,6562
1400000US36047069200,36047069200,"Census Tract 692, Kings County, New York",68831,16128
1400000US36047069601,36047069601,"Census Tract 696.01, Kings County, New York",56190,11235
1400000US36047069602,36047069602,"Census Tract 696.02, Kings County, New York",83608,13376
1400000US36047069800,36047069800,"Census Tract 698, Kings County, New York",74519,39871
1400000US36047070000,36047070000,"Census Tract 700, Kings County, New York",102065,23108
1400000US36047070201,36047070201,"Census Tract 702.01, Kings County, New York",60594,16635
1400000US36047070202,36047070202,"Census Tract 702.02, Kings County, New York",-,**
1400000US36047070203,36047070203,"Census Tract 702.03, Kings County, New York",-,**
1400000US36047070600,36047070600,"Census Tract 706, Kings County, New York",79338,14390
1400000US36047072000,36047072000,"Census Tract 720, Kings County, New York",59167,17105
1400000US36047072200,36047072200,"Census Tract 722, Kings County, New York",69671,10571
1400000US36047072400,36047072400,"Census Tract 724, Kings County, New York",77000,17639
1400000US36047072600,36047072600,"Census Tract 726, Kings County, New York",77083,9996
1400000US36047072800,36047072800,"Census Tract 728, Kings County, New York",51133,4860
1400000US36047073000,36047073000,"Census Tract 730, Kings County, New York",86250,17090
1400000US36047073200,36047073200,"Census Tract 732, Kings County, New York",65500,17431
1400000US36047073400,36047073400,"Census Tract 734, Kings County, New York",64286,11629
1400000US36047073600,36047073600,"Census Tract 736, Kings County, New York",44404,8725
1400000US36047073800,36047073800,"Census Tract 738, Kings County, New York",62148,12912
1400000US36047074000,36047074000,"Census Tract 740, Kings County, New York",52453,12049
1400000US36047074200,36047074200,"Census Tract 742, Kings County, New York",76597,7372
1400000US36047074400,36047074400,"Census Tract 744, Kings County, New York",93182,46684
1400000US36047074600,36047074600,"Census Tract 746, Kings County, New York",60556,24862
1400000US36047074800,36047074800,"Census Tract 748, Kings County, New York",71667,28075
1400000US36047075000,36047075000,"Census Tract 750, Kings County, New York",50284,17814
1400000US36047075200,36047075200,"Census Tract 752, Kings County, New York",65500,25792
1400000US36047075400,36047075400,"Census Tract 754, Kings County, New York",105464,20992
1400000US36047075600,36047075600,"Census Tract 756, Kings County, New York",64423,17765
1400000US36047075800,36047075800,"Census Tract 758, Kings County, New York",91719,30887
1400000US36047076000,36047076000,"Census Tract 760, Kings County, New York",57321,14228
1400000US36047076200,36047076200,"Census Tract 762, Kings County, New York",48125,11125
1400000US36047076400,36047076400,"Census Tract 764, Kings County, New York",53864,10587
1400000US36047076600,36047076600,"Census Tract 766, Kings County, New York",57962,8881
1400000US36047076800,36047076800,"Census Tract 768, Kings County, New York",54241,15174
1400000US36047077000,36047077000,"Census Tract 770, Kings County, New York",54921,5623
1400000US36047077200,36047077200,"Census Tract 772, Kings County, New York",50536,10009
1400000US36047077400,36047077400,"Census Tract 774, Kings County, New York",45929,10494
1400000US36047077600,36047077600,"Census Tract 776, Kings County, New York",49116,6969
1400000US36047078000,36047078000,"Census Tract 780, Kings County, New York",68000,13669
1400000US36047078200,36047078200,"Census Tract 782, Kings County, New York",46908,5431
1400000US36047078400,36047078400,"Census Tract 784, Kings County, New York",73075,6149
1400000US36047078600,36047078600,"Census Tract 786, Kings County, New York",35194,8988
1400000US36047078800,36047078800,"Census Tract 788, Kings County, New York",40303,7233
1400000US36047079000,36047079000,"Census Tract 790, Kings County, New York",41250,8134
1400000US36047079200,36047079200,"Census Tract 792, Kings County, New York",43385,16022
1400000US36047079400,36047079400,"Census Tract 794, Kings County, New York",44048,16302
1400000US36047079601,36047079601,"Census Tract 796.01, Kings County, New York",42071,9198
1400000US36047079602,36047079602,"Census Tract 796.02, Kings County, New York",32060,4380
1400000US36047079801,36047079801,"Census Tract 798.01, Kings County, New York",45955,7426
1400000US36047079802,36047079802,"Census Tract 798.02, Kings County, New York",41571,6020
1400000US36047080000,36047080000,"Census Tract 800, Kings County, New York",48616,10731
1400000US36047080200,36047080200,"Census Tract 802, Kings County, New York",43673,6633
1400000US36047080400,36047080400,"Census Tract 804, Kings County, New York",35771,4695
1400000US36047080600,36047080600,"Census Tract 806, Kings County, New York",49900,9696
1400000US36047080800,36047080800,"Census Tract 808, Kings County, New York",11833,4479
1400000US36047081000,36047081000,"Census Tract 810, Kings County, New York",40046,13326
1400000US36047081400,36047081400,"Census Tract 814, Kings County, New York",65781,32243
1400000US36047081600,36047081600,"Census Tract 816, Kings County, New York",39681,7740
1400000US36047081800,36047081800,"Census Tract 818, Kings County, New York",38170,9312
1400000US36047082000,36047082000,"Census Tract 820, Kings County, New York",41875,9584
1400000US36047082200,36047082200,"Census Tract 822, Kings County, New York",33616,3810
1400000US36047082400,36047082400,"Census Tract 824, Kings County, New York",36797,7955
1400000US36047082600,36047082600,"Census Tract 826, Kings County, New York",32210,11747
1400000US36047082800,36047082800,"Census Tract 828, Kings County, New York",49141,7824
1400000US36047083000,36047083000,"Census Tract 830, Kings County, New York",48079,5394
1400000US36047083200,36047083200,"Census Tract 832, Kings County, New York",69261,12501
1400000US36047083400,36047083400,"Census Tract 834, Kings County, New York",74535,26685
1400000US36047083600,36047083600,"Census Tract 836, Kings County, New York",62566,23673
1400000US36047083800,36047083800,"Census Tract 838, Kings County, New York",69896,25108
1400000US36047084000,36047084000,"Census Tract 840, Kings County, New York",53683,10817
1400000US36047084600,36047084600,"Census Tract 846, Kings County, New York",76684,3852
1400000US36047084800,36047084800,"Census Tract 848, Kings County, New York",77000,30718
1400000US36047085000,36047085000,"Census Tract 850, Kings County, New York",61164,4314
1400000US36047085200,36047085200,"Census Tract 852, Kings County, New York",-,**
1400000US36047085400,36047085400,"Census Tract 854, Kings County, New York",74453,36829
1400000US36047085600,36047085600,"Census Tract 856, Kings County, New York",65540,17773
1400000US36047085800,36047085800,"Census Tract 858, Kings County, New York",47609,7495
1400000US36047086000,36047086000,"Census Tract 860, Kings County, New York",42256,6026
1400000US36047086200,36047086200,"Census Tract 862, Kings County, New York",38333,15832
1400000US36047086400,36047086400,"Census Tract 864, Kings County, New York",61389,15090
1400000US36047086600,36047086600,"Census Tract 866, Kings County, New York",41106,5788
1400000US36047086800,36047086800,"Census Tract 868, Kings County, New York",36250,14164
1400000US36047087000,36047087000,"Census Tract 870, Kings County, New York",38254,4255
1400000US36047087200,36047087200,"Census Tract 872, Kings County, New York",44954,9036
1400000US36047087401,36047087401,"Census Tract 874.01, Kings County, New York",27073,15220
1400000US36047087600,36047087600,"Census Tract 876, Kings County, New York",52689,17419
1400000US36047087800,36047087800,"Census Tract 878, Kings County, New York",46097,4121
1400000US36047088000,36047088000,"Census Tract 880, Kings County, New York",60100,8206
1400000US36047088200,36047088200,"Census Tract 882, Kings County, New York",39375,7467
1400000US36047088400,36047088400,"Census Tract 884, Kings County, New York",40559,7797
1400000US36047088600,36047088600,"Census Tract 886, Kings County, New York",39054,10446
1400000US36047088800,36047088800,"Census Tract 888, Kings County, New York",46250,9339
1400000US36047089000,36047089000,"Census Tract 890, Kings County, New York",31432,4661
1400000US36047089200,36047089200,"Census Tract 892, Kings County, New York",27500,6657
1400000US36047089400,36047089400,"Census Tract 894, Kings County, New York",38977,11903
1400000US36047089600,36047089600,"Census Tract 896, Kings County, New York",33042,4351
1400000US36047089800,36047089800,"Census Tract 898, Kings County, New York",38841,3047
1400000US36047090000,36047090000,"Census Tract 900, Kings County, New York",28406,4440
1400000US36047090200,36047090200,"Census Tract 902, Kings County, New York",23450,8174
1400000US36047090600,36047090600,"Census Tract 906, Kings County, New York",14874,6381
1400000US36047090800,36047090800,"Census Tract 908, Kings County, New York",15607,3238
1400000US36047091000,36047091000,"Census Tract 910, Kings County, New York",11220,1902
1400000US36047091200,36047091200,"Census Tract 912, Kings County, New York",18008,3997
1400000US36047091600,36047091600,"Census Tract 916, Kings County, New York",19641,8088
1400000US36047091800,36047091800,"Census Tract 918, Kings County, New York",35307,5083
1400000US36047092000,36047092000,"Census Tract 920, Kings County, New York",36534,8964
1400000US36047092200,36047092200,"Census Tract 922, Kings County, New York",48500,5826
1400000US36047092400,36047092400,"Census Tract 924, Kings County, New York",36429,9157
1400000US36047092800,36047092800,"Census Tract 928, Kings County, New York",58828,5232
1400000US36047093000,36047093000,"Census Tract 930, Kings County, New York",57024,9724
1400000US36047093200,36047093200,"Census Tract 932, Kings County, New York",68417,20249
1400000US36047093400,36047093400,"Census Tract 934, Kings County, New York",70815,8673
1400000US36047093600,36047093600,"Census Tract 936, Kings County, New York",76125,25104
1400000US36047093800,36047093800,"Census Tract 938, Kings County, New York",37568,24279
1400000US36047094401,36047094401,"Census Tract 944.01, Kings County, New York",57962,10655
1400000US36047094402,36047094402,"Census Tract 944.02, Kings County, New York",20168,5050
1400000US36047094600,36047094600,"Census Tract 946, Kings County, New York",67400,10884
1400000US36047095000,36047095000,"Census Tract 950, Kings County, New York",71262,5922
1400000US36047095400,36047095400,"Census Tract 954, Kings County, New York",59093,8230
1400000US36047095600,36047095600,"Census Tract 956, Kings County, New York",73839,11411
1400000US36047095800,36047095800,"Census Tract 958, Kings County, New York",64246,11434
1400000US36047096000,36047096000,"Census Tract 960, Kings County, New York",-,**
1400000US36047096200,36047096200,"Census Tract 962, Kings County, New York",62581,11877
1400000US36047096400,36047096400,"Census Tract 964, Kings County, New York",82800,29522
1400000US36047096600,36047096600,"Census Tract 966, Kings County, New York",83705,14038
1400000US36047096800,36047096800,"Census Tract 968, Kings County, New York",59526,22005
1400000US36047097000,36047097000,"Census Tract 970, Kings County, New York",54653,15517
1400000US36047097400,36047097400,"Census Tract 974, Kings County, New York",58782,8725
1400000US36047098200,36047098200,"Census Tract 982, Kings County, New York",20306,6380
1400000US36047098400,36047098400,"Census Tract 984, Kings County, New York",67019,23241
1400000US36047098600,36047098600,"Census Tract 986, Kings County, New York",73542,11855
1400000US36047098800,36047098800,"Census Tract 988, Kings County, New York",60625,19414
1400000US36047099000,36047099000,"Census Tract 990, Kings County, New York",58125,40719
1400000US36047099200,36047099200,"Census Tract 992, Kings County, New York",73281,14085
1400000US36047099400,36047099400,"Census Tract 994, Kings County, New York",73958,17146
1400000US36047099600,36047099600,"Census Tract 996, Kings County, New York",61645,17404
1400000US36047099800,36047099800,"Census Tract 998, Kings County, New York",66346,13366
1400000US36047100400,36047100400,"Census Tract 1004, Kings County, New York",67685,6140
1400000US36047100600,36047100600,"Census Tract 1006, Kings County, New York",87568,17332
1400000US36047100800,36047100800,"Census Tract 1008, Kings County, New York",49719,8321
1400000US36047101000,36047101000,"Census Tract 1010, Kings County, New York",58618,14379
1400000US36047101200,36047101200,"Census Tract 1012, Kings County, New York",62563,15216
1400000US36047101400,36047101400,"Census Tract 1014, Kings County, New York",67768,19175
1400000US36047101600,36047101600,"Census Tract 1016, Kings County, New York",73098,26006
1400000US36047101800,36047101800,"Census Tract 1018, Kings County, New York",85882,53031
1400000US36047102000,36047102000,"Census Tract 1020, Kings County, New York",91528,15559
1400000US36047102200,36047102200,"Census Tract 1022, Kings County, New York",52222,10185
1400000US36047102400,36047102400,"Census Tract 1024, Kings County, New York",52463,4282
1400000US36047102600,36047102600,"Census Tract 1026, Kings County, New York",65926,10726
1400000US36047102800,36047102800,"Census Tract 1028, Kings County, New York",82321,20045
1400000US36047103400,36047103400,"Census Tract 1034, Kings County, New York",23981,7889
1400000US36047105801,36047105801,"Census Tract 1058.01, Kings County, New York",24346,4969
1400000US36047105804,36047105804,"Census Tract 1058.04, Kings County, New York",25379,12202
1400000US36047107000,36047107000,"Census Tract 1070, Kings County, New York",66528,13894
1400000US36047107800,36047107800,"Census Tract 1078, Kings County, New York",58560,7318
1400000US36047109800,36047109800,"Census Tract 1098, Kings County, New York",57344,36796
1400000US36047110400,36047110400,"Census Tract 1104, Kings County, New York",32984,6215
1400000US36047110600,36047110600,"Census Tract 1106, Kings County, New York",25938,8815
1400000US36047111000,36047111000,"Census Tract 1110, Kings County, New York",17137,4391
1400000US36047111600,36047111600,"Census Tract 1116, Kings County, New York",38950,7371
1400000US36047111800,36047111800,"Census Tract 1118, Kings County, New York",31250,2307
1400000US36047112000,36047112000,"Census Tract 1120, Kings County, New York",51314,16129
1400000US36047112200,36047112200,"Census Tract 1122, Kings County, New York",36713,14515
1400000US36047112400,36047112400,"Census Tract 1124, Kings County, New York",41514,17460
1400000US36047112600,36047112600,"Census Tract 1126, Kings County, New York",30188,12940
1400000US36047112800,36047112800,"Census Tract 1128, Kings County, New York",39508,6717
1400000US36047113000,36047113000,"Census Tract 1130, Kings County, New York",23606,9416
1400000US36047113200,36047113200,"Census Tract 1132, Kings County, New York",48125,14964
1400000US36047113400,36047113400,"Census Tract 1134, Kings County, New York",20643,14503
1400000US36047114201,36047114201,"Census Tract 1142.01, Kings County, New York",48889,14698
1400000US36047114202,36047114202,"Census Tract 1142.02, Kings County, New York",28527,10315
1400000US36047114400,36047114400,"Census Tract 1144, Kings County, New York",31500,16446
1400000US36047114600,36047114600,"Census Tract 1146, Kings County, New York",32607,12027
1400000US36047115000,36047115000,"Census Tract 1150, Kings County, New York",34000,7215
1400000US36047115200,36047115200,"Census Tract 1152, Kings County, New York",14193,8089
1400000US36047115600,36047115600,"Census Tract 1156, Kings County, New York",14840,3253
1400000US36047115800,36047115800,"Census Tract 1158, Kings County, New York",38067,5035
1400000US36047116000,36047116000,"Census Tract 1160, Kings County, New York",21806,11449
1400000US36047116200,36047116200,"Census Tract 1162, Kings County, New York",34722,15199
1400000US36047116400,36047116400,"Census Tract 1164, Kings County, New York",36729,3556
1400000US36047116600,36047116600,"Census Tract 1166, Kings County, New York",37697,6192
1400000US36047116800,36047116800,"Census Tract 1168, Kings County, New York",40218,16090
1400000US36047117000,36047117000,"Census Tract 1170, Kings County, New York",35750,9131
1400000US36047117201,36047117201,"Census Tract 1172.01, Kings County, New York",46861,6959
1400000US36047117202,36047117202,"Census Tract 1172.02, Kings County, New York",43281,12990
1400000US36047117400,36047117400,"Census Tract 1174, Kings County, New York",55205,15987
1400000US36047117601,36047117601,"Census Tract 1176.01, Kings County, New York",40154,4491
1400000US36047117602,36047117602,"Census Tract 1176.02, Kings County, New York",38487,14923
1400000US36047117800,36047117800,"Census Tract 1178, Kings County, New York",37188,26404
1400000US36047118000,36047118000,"Census Tract 1180, Kings County, New York",-,**
1400000US36047118201,36047118201,"Census Tract 1182.01, Kings County, New York",42188,15578
1400000US36047118202,36047118202,"Census Tract 1182.02, Kings County, New York",34605,15086
1400000US36047118400,36047118400,"Census Tract 1184, Kings County, New York",42500,7583
1400000US36047118600,36047118600,"Census Tract 1186, Kings County, New York",51553,8409
1400000US36047118800,36047118800,"Census Tract 1188, Kings County, New York",24858,5692
